CustomerID,Name,Age,Gender,Location,CustomerSegment,purchase_probability,ProductID,ProductName,OriginalPrice,Discount%,DiscountedPrice
837f8b61-2aa7-4966-9efc-34806c860a51,Abigail Adams,69,Female,Kandy,frequent_shoppers,0.4507945666411615,3c143ee5-b8dc-4890-9653-377e9d6e874a,MD White Bread,248.49,40,149.094
23796a46-2e57-42b5-8cf1-2429cce043eb,Shannon Perera,65,Female,Anuradhapura,frequent_shoppers,0.48439725700071984,3c143ee5-b8dc-4890-9653-377e9d6e874a,MD White Bread,248.49,40,149.094
4d67796b-c381-4867-ae3b-7e0c217ec2bd,Mark Herrera,39,Female,Nuwara Eliya,frequent_shoppers,0.4747636906153403,3c143ee5-b8dc-4890-9653-377e9d6e874a,MD White Bread,248.49,40,149.094
7e4312b9-6480-435f-b497-44009e53e21f,Priya Herath,58,Male,Trincomalee,regular_shoppers,0.4986236785817997,3c143ee5-b8dc-4890-9653-377e9d6e874a,MD White Bread,248.49,40,149.094
60597c12-2825-4585-8553-2988f435a2c5,Nethmi Wickramasinghe,43,Male,Batticaloa,frequent_shoppers,0.5252652017705225,3c143ee5-b8dc-4890-9653-377e9d6e874a,MD White Bread,248.49,40,149.094
affa6a88-4e36-4aa9-af7f-886a03479ebf,Priya Shaffer,46,Female,Kandy,frequent_shoppers,0.4746957379790225,3c143ee5-b8dc-4890-9653-377e9d6e874a,MD White Bread,248.49,40,149.094
2f11b809-4563-46ea-a3fc-96e4550bfc61,David Brooks,52,Female,Kilinochchi,frequent_shoppers,0.448239328181744,3c143ee5-b8dc-4890-9653-377e9d6e874a,MD White Bread,248.49,40,149.094
71008d69-8d5c-41db-a74f-ad8b42833c0e,Monica Wijesinghe,26,Male,,occasional_shoppers,0.5574919099207212,3c143ee5-b8dc-4890-9653-377e9d6e874a,MD White Bread,248.49,40,149.094
8ec2c9ad-0e42-4a21-bea1-902c55b37a88,Tammy Perera,30,Male,Batticaloa,frequent_shoppers,0.44942461315590987,3c143ee5-b8dc-4890-9653-377e9d6e874a,MD White Bread,248.49,40,149.094
d2158ad1-05b9-4b85-9d3e-6bd692f7b1d3,Jessica Herrera,41,Male,Galle,regular_shoppers,0.5266365151702869,3c143ee5-b8dc-4890-9653-377e9d6e874a,MD White Bread,248.49,40,149.094
97e2bc6d-b6ff-46c7-b112-13133c66da3c,Zachary Jayasinghe,30,,Negombo,regular_shoppers,0.5201822732186828,3c143ee5-b8dc-4890-9653-377e9d6e874a,MD White Bread,248.49,40,149.094
49c6e55a-56f1-4e72-aa12-044a41cd11f0,Kumari Jayasinghe,70,Female,Gampaha,,0.5479980074300914,3c143ee5-b8dc-4890-9653-377e9d6e874a,MD White Bread,248.49,40,149.094
ec1c560e-ac41-4c4c-97f9-82e021c570f1,Lisa Davis,48,Male,Kandy,frequent_shoppers,0.5146917932243672,3c143ee5-b8dc-4890-9653-377e9d6e874a,MD White Bread,248.49,40,149.094
abd0cd3c-4f03-4f3e-b632-d63ad1426d1f,Jennifer Burgess,55,Male,Moratuwa,occasional_shoppers,0.5147118919528676,3c143ee5-b8dc-4890-9653-377e9d6e874a,MD White Bread,248.49,40,149.094
442f2443-0ddc-4c7d-97e9-e8c70d8d9ada,Victoria Herrera,69,Male,Anuradhapura,regular_shoppers,0.5412738055148639,3c143ee5-b8dc-4890-9653-377e9d6e874a,MD White Bread,248.49,40,149.094
f83058d2-a669-47b1-abc6-7909d539c0f9,Michael Amarasinghe,68,Female,Jaffna,frequent_shoppers,0.5139249586932596,3c143ee5-b8dc-4890-9653-377e9d6e874a,MD White Bread,248.49,40,149.094
f61be27b-3ecf-4639-a6e6-b8ea7bb4d7e0,Allison Jayasinghe,43,Female,Vavuniya,frequent_shoppers,0.4492995586094785,3c143ee5-b8dc-4890-9653-377e9d6e874a,MD White Bread,248.49,40,149.094
d48f8c29-28ae-40e4-8008-a92bf1024dee,Lisa Adams,65,Male,Galle,regular_shoppers,0.5376335126068388,3c143ee5-b8dc-4890-9653-377e9d6e874a,MD White Bread,248.49,40,149.094
9dda7445-8fef-4d94-8c01-c1fa624f4d7a,Abigail Stewart,58,Female,Kurunegala,regular_shoppers,0.5219490522752039,3c143ee5-b8dc-4890-9653-377e9d6e874a,MD White Bread,248.49,40,149.094
d1fcb349-fedc-4727-8e42-6111bb974854,Nethmi Davis,70,Female,Galle,frequent_shoppers,0.5174967836253027,3c143ee5-b8dc-4890-9653-377e9d6e874a,MD White Bread,248.49,40,149.094
e62aace4-ad95-40f9-9530-333463fa1e92,Andrew Henderson,43,Female,Galle,regular_shoppers,0.5089322490412886,3c143ee5-b8dc-4890-9653-377e9d6e874a,MD White Bread,248.49,40,149.094
dea60ebf-a627-4c57-9b71-e8c614f141ed,Nethmi Gunasekara,57,Female,,regular_shoppers,0.5631959959732247,3c143ee5-b8dc-4890-9653-377e9d6e874a,MD White Bread,248.49,40,149.094
7e390ee8-c69e-408b-acc5-7077c7a1603f,Angela De Silva,58,Female,Kalutara,frequent_shoppers,0.5167277367462243,3c143ee5-b8dc-4890-9653-377e9d6e874a,MD White Bread,248.49,40,149.094
a2cfa3dd-0caf-41f0-8c01-474358796d2d,Kavinda Santos,67,Male,Galle,regular_shoppers,0.5596274063138797,3c143ee5-b8dc-4890-9653-377e9d6e874a,MD White Bread,248.49,40,149.094
2ab929b6-09af-4b59-b3e1-239c366fa1c9,Timothy Burgess,54,,Gampaha,regular_shoppers,0.5002302726760464,3c143ee5-b8dc-4890-9653-377e9d6e874a,MD White Bread,248.49,40,149.094
6d5b5344-1f99-4aa1-b382-fc016562a73c,Linda Henderson,55,Female,Kalutara,frequent_shoppers,0.4677251987161214,3c143ee5-b8dc-4890-9653-377e9d6e874a,MD White Bread,248.49,40,149.094
df9581f8-2ea0-44fa-8064-3ad4544355e3,Thilini Nelson,65,Female,Jaffna,regular_shoppers,0.5267851310782797,3c143ee5-b8dc-4890-9653-377e9d6e874a,MD White Bread,248.49,40,149.094
fddd53cb-cf43-40d7-9365-131ba3dc6b7f,Roshan Garcia,34,Female,Trincomalee,regular_shoppers,0.558837207275274,3c143ee5-b8dc-4890-9653-377e9d6e874a,MD White Bread,248.49,40,149.094
84d2c0d8-6e8a-4a0b-8888-60fa51969711,Lisa Santos,24,Male,Trincomalee,,0.5574919099207212,3c143ee5-b8dc-4890-9653-377e9d6e874a,MD White Bread,248.49,40,149.094
a2b14ce8-1dbf-4be8-a5c0-12c96e7ab603,Timothy Hicks,67,Female,Kilinochchi,regular_shoppers,0.5861932767959579,3c143ee5-b8dc-4890-9653-377e9d6e874a,MD White Bread,248.49,40,149.094
1106a156-829d-4e88-88f6-a4d54f05c60d,Michael Jayasinghe,55,Female,Trincomalee,regular_shoppers,0.5248726576770073,3c143ee5-b8dc-4890-9653-377e9d6e874a,MD White Bread,248.49,40,149.094
fc04ab71-471b-4f92-8ba3-5ee85ffd9dca,Victoria Rocha,65,Male,Batticaloa,regular_shoppers,0.55595403313915,3c143ee5-b8dc-4890-9653-377e9d6e874a,MD White Bread,248.49,40,149.094
a8b38931-c5c2-41ac-9383-9e24a4378049,Chamara Wickramasinghe,26,Female,Nuwara Eliya,regular_shoppers,0.5574919099207212,3c143ee5-b8dc-4890-9653-377e9d6e874a,MD White Bread,248.49,40,149.094
5d03cfe1-b848-4602-b93c-bc93ac798197,Lauren Rajapaksa,25,Female,Negombo,occasional_shoppers,0.5574919099207212,3c143ee5-b8dc-4890-9653-377e9d6e874a,MD White Bread,248.49,40,149.094
4e0726e0-79d7-4166-9ba3-f5109c2e21c6,Timothy Silva,26,Male,Negombo,frequent_shoppers,0.4332351346561575,3c143ee5-b8dc-4890-9653-377e9d6e874a,MD White Bread,248.49,40,149.094
983bdc2c-a201-4084-853f-70e50e4dcc84,Andrew Dissanayake,23,Male,Moratuwa,frequent_shoppers,0.4514692038545672,3c143ee5-b8dc-4890-9653-377e9d6e874a,MD White Bread,248.49,40,149.094
bf1f2488-9d33-4a97-888a-6113595bd3fa,Victoria Hill,18,Female,,frequent_shoppers,0.4917446126354713,3c143ee5-b8dc-4890-9653-377e9d6e874a,MD White Bread,248.49,40,149.094
5d17cc50-1b42-419d-8f0d-5cd33759f3d1,Nimal Peterson,62,Male,Galle,,0.5212671283345367,3c143ee5-b8dc-4890-9653-377e9d6e874a,MD White Bread,248.49,40,149.094
2a5a9c73-dfa7-4798-99c0-3ae0c823a7f1,David Santos,35,Male,Anuradhapura,regular_shoppers,0.5233069270421631,3c143ee5-b8dc-4890-9653-377e9d6e874a,MD White Bread,248.49,40,149.094
114b43a8-a1fa-4cac-a3ca-2bdb4969c141,Lauren Wijesinghe,66,Female,Gampaha,frequent_shoppers,0.5505802918086374,3c143ee5-b8dc-4890-9653-377e9d6e874a,MD White Bread,248.49,40,149.094
2e5b3dde-2263-4e8d-b6cd-4a3857c74bf6,Daniel Bandara,57,Male,Negombo,regular_shoppers,0.520185851716292,3c143ee5-b8dc-4890-9653-377e9d6e874a,MD White Bread,248.49,40,149.094
4e643723-c8ba-4efb-9c09-212cee1b6c0c,Angela Amarasinghe,47,Female,Colombo,occasional_shoppers,0.5208692635730877,3c143ee5-b8dc-4890-9653-377e9d6e874a,MD White Bread,248.49,40,149.094
44a0aa5a-f70b-4f17-97b1-57dbd883a1b4,Tammy Brooks,49,Male,Kilinochchi,occasional_shoppers,0.48762286282038664,3c143ee5-b8dc-4890-9653-377e9d6e874a,MD White Bread,248.49,40,149.094
551d4202-8648-435b-aeb9-18b48a3ae6eb,Mark Rajapaksa,62,Male,Batticaloa,occasional_shoppers,0.5212671283345367,3c143ee5-b8dc-4890-9653-377e9d6e874a,MD White Bread,248.49,40,149.094
10b94ffc-1e7f-4903-9296-fd334e4806e1,Roshan Seneviratne,25,Female,Trincomalee,frequent_shoppers,0.4539352560235133,3c143ee5-b8dc-4890-9653-377e9d6e874a,MD White Bread,248.49,40,149.094
3741ead2-4248-4447-9d28-303eb6315222,Chamara Dissanayake,54,Male,Anuradhapura,frequent_shoppers,0.4861705410072895,3c143ee5-b8dc-4890-9653-377e9d6e874a,MD White Bread,248.49,40,149.094
84467e80-e027-4963-92c7-0d530ebbed0b,Anil Henderson,22,Male,Kurunegala,occasional_shoppers,0.5471590817224298,3c143ee5-b8dc-4890-9653-377e9d6e874a,MD White Bread,248.49,40,149.094
bd7c2740-ef69-4dd8-9423-074616fca29a,Monica Peterson,21,Male,Kalutara,frequent_shoppers,0.48392585764904583,3c143ee5-b8dc-4890-9653-377e9d6e874a,MD White Bread,248.49,40,149.094
f0404886-c17d-4e40-ae37-fa59a273f4c3,Anil Dissanayake,67,Female,Kandy,regular_shoppers,0.5734779298852533,3c143ee5-b8dc-4890-9653-377e9d6e874a,MD White Bread,248.49,40,149.094
a91c5765-5177-4405-a9af-7db5b9f7dfd7,Allison Wickramasinghe,67,Male,Jaffna,regular_shoppers,0.5479600883528003,3c143ee5-b8dc-4890-9653-377e9d6e874a,MD White Bread,248.49,40,149.094
eff05801-0479-45fc-ab9a-0ac538b97955,Sarah Peterson,22,Female,Vavuniya,occasional_shoppers,0.5471590817224298,3c143ee5-b8dc-4890-9653-377e9d6e874a,MD White Bread,248.49,40,149.094
823c9de6-51a9-4999-acef-8e1f6479b18f,Nimal Burgess,69,Female,Negombo,frequent_shoppers,0.54697705397708,3c143ee5-b8dc-4890-9653-377e9d6e874a,MD White Bread,248.49,40,149.094
695ef0ed-5a43-48c9-9995-41b5a302c550,Sarah Garcia,64,Male,Negombo,frequent_shoppers,0.5231322941274273,3c143ee5-b8dc-4890-9653-377e9d6e874a,MD White Bread,248.49,40,149.094
b3b012e3-e421-4d61-93a6-35d1eff10ffe,Sarah Shaffer,47,Female,Badulla,frequent_shoppers,0.5124903271977017,3c143ee5-b8dc-4890-9653-377e9d6e874a,MD White Bread,248.49,40,149.094
02db2a47-be04-49b9-9609-57d34b8cfa67,Connor Peterson,65,Female,Nuwara Eliya,frequent_shoppers,0.5110623384892171,3c143ee5-b8dc-4890-9653-377e9d6e874a,MD White Bread,248.49,40,149.094
5d156109-a2fb-42a2-af44-24788406bd9d,Sarah Shaffer,58,Male,Anuradhapura,regular_shoppers,0.4933261457396959,3c143ee5-b8dc-4890-9653-377e9d6e874a,MD White Bread,248.49,40,149.094
040888af-be15-47b1-8a08-b6be7a171cef,David Shaffer,49,Male,Kilinochchi,regular_shoppers,0.5366479412551286,3c143ee5-b8dc-4890-9653-377e9d6e874a,MD White Bread,248.49,40,149.094
acf261f7-2845-478d-8407-d7c05e2e25a6,Joel Nelson,21,Male,Vavuniya,regular_shoppers,0.47318261308810294,3c143ee5-b8dc-4890-9653-377e9d6e874a,MD White Bread,248.49,40,149.094
0d308ce9-3320-4d3c-8104-08aefedd79de,Jennifer Burgess,67,Female,Trincomalee,frequent_shoppers,0.46192275830908136,3c143ee5-b8dc-4890-9653-377e9d6e874a,MD White Bread,248.49,40,149.094
d16e42c7-4f9a-4f86-bcc7-026902875755,Isuru Herath,21,Male,Gampaha,occasional_shoppers,0.5612677598925135,3c143ee5-b8dc-4890-9653-377e9d6e874a,MD White Bread,248.49,40,149.094
51cd7d54-5f6d-4fe4-afb1-3c845033bbb1,Monica Herrera,53,Female,Colombo,frequent_shoppers,0.44106702629349775,3c143ee5-b8dc-4890-9653-377e9d6e874a,MD White Bread,248.49,40,149.094
73e84396-603b-4937-af64-7bdcbe37c8b7,Nimal Peterson,30,Female,Moratuwa,regular_shoppers,0.5274719103880416,3c143ee5-b8dc-4890-9653-377e9d6e874a,MD White Bread,248.49,40,149.094
ab8ef3f9-4340-4fa3-af3c-585a6fbe40c4,Nethmi Herrera,63,Female,Negombo,regular_shoppers,0.49520102485938167,3c143ee5-b8dc-4890-9653-377e9d6e874a,MD White Bread,248.49,40,149.094
da3bb30b-3148-4230-ade9-a9d4061260cd,Michael Seneviratne,64,Female,Anuradhapura,frequent_shoppers,0.4974847286839173,3c143ee5-b8dc-4890-9653-377e9d6e874a,MD White Bread,248.49,40,149.094
d26de1ae-0784-478d-9197-a5136493f026,Zachary Santos,58,Female,Moratuwa,frequent_shoppers,0.44050163531649483,3c143ee5-b8dc-4890-9653-377e9d6e874a,MD White Bread,248.49,40,149.094
fba746b6-82ff-4f69-b88c-f33db4c1a0c5,Patricia Hicks,26,Female,Nuwara Eliya,rare_shoppers,0.5574919099207212,3c143ee5-b8dc-4890-9653-377e9d6e874a,MD White Bread,248.49,40,149.094
2c2a445c-92dc-4a17-bc83-5710d8561e1e,Cynthia Perera,56,Female,Negombo,regular_shoppers,0.5294759348546585,3c143ee5-b8dc-4890-9653-377e9d6e874a,MD White Bread,248.49,40,149.094
4468c52a-e00c-4484-b742-ef65fb241319,Nimal Garcia,26,Female,Gampaha,occasional_shoppers,0.5574919099207212,3c143ee5-b8dc-4890-9653-377e9d6e874a,MD White Bread,248.49,40,149.094
dc654d57-aae9-4892-87f9-298cc76e43c4,Anil Brooks,30,Female,Negombo,frequent_shoppers,0.5252796875047241,3c143ee5-b8dc-4890-9653-377e9d6e874a,MD White Bread,248.49,40,149.094
38f3fb0f-76cf-4b64-94e5-4d84d2a25b92,Gabrielle Davis,51,Male,Jaffna,regular_shoppers,0.5194539571881333,3c143ee5-b8dc-4890-9653-377e9d6e874a,MD White Bread,248.49,40,149.094
f78dc0ac-dd2a-4ba7-9ad4-8c5459e1b630,Buddhika Brooks,61,Male,Kalutara,regular_shoppers,0.5247690445966785,3c143ee5-b8dc-4890-9653-377e9d6e874a,MD White Bread,248.49,40,149.094
25cc31cb-415d-409b-b92b-9f8b40f30044,Rebecca Hicks,20,Male,Galle,rare_shoppers,0.5506997621219344,3c143ee5-b8dc-4890-9653-377e9d6e874a,MD White Bread,248.49,40,149.094
55bf501e-2ac7-4cb7-8672-ab52e7b8b2d0,Priya Nelson,20,Male,Vavuniya,rare_shoppers,0.5506997621219344,3c143ee5-b8dc-4890-9653-377e9d6e874a,MD White Bread,248.49,40,149.094
e1a4fa93-756f-4ff8-9192-8e8eae869b07,Joel Hill,58,Female,Trincomalee,rare_shoppers,0.5219490522752039,3c143ee5-b8dc-4890-9653-377e9d6e874a,MD White Bread,248.49,40,149.094
599ac079-4277-402c-ab9e-79a32a4198c5,Anil Hill,31,Female,Kalutara,regular_shoppers,0.5236568098109783,3c143ee5-b8dc-4890-9653-377e9d6e874a,MD White Bread,248.49,40,149.094
c12fe07d-e89d-4acb-aefb-22ea8139870b,Victoria Santos,44,Female,Trincomalee,regular_shoppers,0.5242042160983782,3c143ee5-b8dc-4890-9653-377e9d6e874a,MD White Bread,248.49,40,149.094
5ec5db72-3bdb-4fc4-a2c9-46345a9be829,Shannon Brooks,46,Male,Jaffna,,0.5219985961791259,3c143ee5-b8dc-4890-9653-377e9d6e874a,MD White Bread,248.49,40,149.094
2d77dbba-ff44-40ab-bf3c-12e937d9d053,Tricia Amarasinghe,63,Female,Anuradhapura,rare_shoppers,0.5225155657895209,3c143ee5-b8dc-4890-9653-377e9d6e874a,MD White Bread,248.49,40,149.094
63e1f081-9407-4c01-bfe6-524c19e2d686,Nethmi Santos,64,Male,Kurunegala,frequent_shoppers,0.4308178706070123,3c143ee5-b8dc-4890-9653-377e9d6e874a,MD White Bread,248.49,40,149.094
65c4c82c-d059-4dfa-afe2-be2eeaea3f76,Kavinda Stewart,30,Male,Matara,frequent_shoppers,0.521328525314431,3c143ee5-b8dc-4890-9653-377e9d6e874a,MD White Bread,248.49,40,149.094
545ad8cd-b961-45e7-8b1d-75490079f080,Allison Rocha,25,Male,Vavuniya,regular_shoppers,0.5228497684121688,3c143ee5-b8dc-4890-9653-377e9d6e874a,MD White Bread,248.49,40,149.094
c151bcac-0601-4cac-89ff-c37663f28b35,Connor Adams,30,,Matara,regular_shoppers,0.5201822732186828,3c143ee5-b8dc-4890-9653-377e9d6e874a,MD White Bread,248.49,40,149.094
681d34b8-ee8a-4e1f-a584-288c07d90b3d,Kim Stewart,51,Male,Negombo,rare_shoppers,0.5181372589216078,3c143ee5-b8dc-4890-9653-377e9d6e874a,MD White Bread,248.49,40,149.094
fb8ce49e-3b5d-4688-9b8a-c1bf6c71eb2a,Buddhika Amarasinghe,61,Female,Trincomalee,regular_shoppers,0.4916357126018694,3c143ee5-b8dc-4890-9653-377e9d6e874a,MD White Bread,248.49,40,149.094
4990a5be-e864-4509-9277-e5fa0d4dd12d,Carmen Rajapaksa,27,Male,Kalutara,occasional_shoppers,0.5497884483751322,3c143ee5-b8dc-4890-9653-377e9d6e874a,MD White Bread,248.49,40,149.094
c1a4d6a0-968a-4a88-adc5-f3a8b02dba95,Shannon Herath,27,Female,Kurunegala,occasional_shoppers,0.5497884483751322,3c143ee5-b8dc-4890-9653-377e9d6e874a,MD White Bread,248.49,40,149.094
7226baff-c92e-4e48-a21a-e26c937d7da4,Nimal Herrera,20,Male,Vavuniya,regular_shoppers,0.4871805056195596,3c143ee5-b8dc-4890-9653-377e9d6e874a,MD White Bread,248.49,40,149.094
005e189c-1f31-4d40-b284-ae934a06cb9b,Cristian Jayasinghe,33,Female,Moratuwa,regular_shoppers,0.5175337924237376,3c143ee5-b8dc-4890-9653-377e9d6e874a,MD White Bread,248.49,40,149.094
3994908d-8925-4a71-959b-594b0cf6e88c,Abigail Santos,67,Male,Gampaha,,0.5479600883528003,3c143ee5-b8dc-4890-9653-377e9d6e874a,MD White Bread,248.49,40,149.094
848ba2d4-8473-4d6d-820c-8fd0372b7366,Thilini Fernando,53,Male,Kilinochchi,regular_shoppers,0.5161333465790758,3c143ee5-b8dc-4890-9653-377e9d6e874a,MD White Bread,248.49,40,149.094
a1b52746-5894-476d-a7d1-6d87068f0d03,Zachary Wijesinghe,70,Male,Trincomalee,rare_shoppers,0.5479980074300914,3c143ee5-b8dc-4890-9653-377e9d6e874a,MD White Bread,248.49,40,149.094
36b91658-ad74-4816-b4f9-72570bfd5fd9,Crystal Garcia,30,Male,Jaffna,occasional_shoppers,0.5201822732186828,3c143ee5-b8dc-4890-9653-377e9d6e874a,MD White Bread,248.49,40,149.094
8bc46afd-7abc-4da1-a288-9443778c5313,Angie Amarasinghe,67,Male,Nuwara Eliya,occasional_shoppers,0.5479600883528003,3c143ee5-b8dc-4890-9653-377e9d6e874a,MD White Bread,248.49,40,149.094
51e30779-9e18-413b-bd0a-af30fbcb6dac,Linda Wijesinghe,36,Male,Anuradhapura,regular_shoppers,0.48758124996911734,3c143ee5-b8dc-4890-9653-377e9d6e874a,MD White Bread,248.49,40,149.094
c9b29dd7-6d6c-4ec0-bea4-0a1256f354d5,Angie Hicks,18,Male,,frequent_shoppers,0.466342945664891,3c143ee5-b8dc-4890-9653-377e9d6e874a,MD White Bread,248.49,40,149.094
fe2967a5-3b0f-489f-84ec-a11e04109473,Gabrielle Ray,66,Male,Kandy,frequent_shoppers,0.5175118252852782,3c143ee5-b8dc-4890-9653-377e9d6e874a,MD White Bread,248.49,40,149.094
88f4e9b3-a0d6-498e-834d-3d8a4046d268,Sachini Adams,22,Male,Anuradhapura,regular_shoppers,0.5471590817224298,3c143ee5-b8dc-4890-9653-377e9d6e874a,MD White Bread,248.49,40,149.094
52cbf5f9-e06f-472d-ac5b-45b26d93a5b0,Shannon Garcia,23,Female,Moratuwa,,0.5471590817224298,3c143ee5-b8dc-4890-9653-377e9d6e874a,MD White Bread,248.49,40,149.094
8d5d87ee-7692-49a6-8306-6f3fccfcc4c2,Joel Ray,23,Female,Colombo,occasional_shoppers,0.5471590817224298,3c143ee5-b8dc-4890-9653-377e9d6e874a,MD White Bread,248.49,40,149.094
